claim_name,claim_sovereign,indigenous_territory,indigenous_slug,year_min,year_max,year_count
New Caledonia,Britain,Tseshaht,tseshaht,1846,1846,1
New Caledonia,Britain,Tse’khene,sekani,1846,1849,2
New Caledonia,Britain,Tsuut’ina,tsuu-tina,1846,1849,2
New Caledonia,Britain,Tŝilhqot’in Nen,tsilqotin,1846,1849,2
New Caledonia,Britain,Ts’uubaa-asatx,tsuubaa-asatx,1846,1846,1
New Caledonia,Britain,T’eqt’aqtn’mux,teqtaqtnmux,1846,1849,2
New Caledonia,Britain,Uchucklesaht,uchucklesaht,1846,1846,1
New Caledonia,Britain,We Wai Kai,we-wai-kai,1846,1849,2
New Caledonia,Britain,Wei Wai Kum,we-wai-kum,1846,1849,2
New Caledonia,Britain,Wet’suwet’en Yintikh,wetsuweten,1846,1849,2
New Caledonia,Britain,Wuikinuxv (Oweekeno),wuikinuxv-oweekeno,1846,1849,2
New Caledonia,Britain,W̱JOȽEȽP (Tsartlip),w%cc%b1jo%c6%9ae%c6%9ap-tsartlip,1846,1846,1
New Caledonia,Britain,W̱SĺḴEM (Tseycum),w%cc%b1sl%e1%b8%b5em-tseycum,1846,1846,1
New Caledonia,Britain,Yekooche,yekooche,1846,1849,2
New Caledonia,Britain,Yuułuʔiłʔatḥ,ucluelet,1846,1846,1
New Caledonia,Britain,ditidaqiic̓aq disib̓aʔk (Ditidaht),ditidaht,1846,1846,1
New Caledonia,Britain,dxʷlilap (Tulalip),tulalip,1846,1849,2
New Caledonia,Britain,híɫzaqv w̓áwís (Heiltsuk),heiltsuk,1846,1849,2
New Caledonia,Britain,kʷikʷəƛ̓əm,kwikwetlem,1846,1849,2
New Caledonia,Britain,nuučaan̓uuɫɁatḥ nism̓a (Nuu-chah-nulth),nuu-chah-nulth-tribal-council,1846,1846,1
New Caledonia,Britain,saʔqʷəbixʷ-suyaƛ̕bixʷ (Sauk Suiattle),sauk-suiattle,1846,1849,2
New Caledonia,Britain,sc̓əwaθenaɁɬ təməxʷ (Tsawwassen),tsawwassen-sc%cc%93%c9%99wa%ce%b8en,1846,1849,2
New Caledonia,Britain,shíshálh swíya (Sechelt),shishalh,1846,1849,2
New Caledonia,Britain,snʕickstx tmxʷúlaʔxʷ (Sinixt),sinixt,1846,1849,2
New Caledonia,Britain,sq̓əc̓iy̓aɁɬ təməxʷ (Katzie),katzie,1846,1849,2
New Caledonia,Britain,sx̌ʷyʔiɬp (Colville),colville,1846,1849,2
New Caledonia,Britain,səl̓ilwətaɁɬ təməxʷ (Tsleil-Waututh),tsleil-waututh-s%c9%99l%cc%93ilw%c9%99ta%c9%82%c9%ac,1846,1849,2
New Caledonia,Britain,x̣àʼisla w̓áwís (Haisla),haisla,1846,1849,2
New Caledonia,Britain,"Á,LEṈENEȻ ȽTE (W̱SÁNEĆ)",w%cc%b1sanec,1846,1849,2
New Caledonia,Britain,Ĩyãħé Nakón mąkóce (Stoney),stoney,1846,1849,2
New Caledonia,Britain,šxʷməθkʷəy̓əmaɁɬ təməxʷ (Musqueam),x%ca%b7m%c9%99%ce%b8k%ca%b7%c9%99y%cc%93%c9%99m,1846,1849,2
New Caledonia,Britain,ƛaʔuukʷiʔatḥ (Tla-o-qui-aht),%c6%9ba%ca%94uuk%ca%b7i%ca%94ath%cc%a3-tla-o-qui-aht,1846,1846,1
New Caledonia,Britain,ƛohos giǰi (Klahoose),klahoose,1846,1849,2
New Caledonia,Britain,ɬaʔamɩn gɩǰɛ (Tla’amin),sliammon,1846,1849,2
New Caledonia,Britain,ᓀᐦᐃᔭᐤ ᐊᐢᑭᕀ Nêhiyaw-Askiy (Plains Cree),plains-cree,1846,1849,2
New France,France,Abitibiwinni Aki,abitibiwinni-aki,1667,1713,2
New France,France,Anishinabewaki ᐊᓂᔑᓈᐯᐗᑭ,anishinabek-%e1%90%8a%e1%93%82%e1%94%91%e1%93%88%e1%90%af%e1%92%83,1667,1713,2
New France,France,Anishininiimowin (Oji-Cree),oji-cree,1667,1713,2
New France,France,Attiwonderonk (Neutral),attiwonderonk-neutral,1667,1713,2
New France,France,Bdewakantuwan (Mdewakanton),mdewakanton,1667,1713,2
New France,France,Bodwéwadmi (Potawatomi),bodwewadmi-potawatomi,1667,1713,2
New France,France,Brothertown,brothertown,1667,1713,2
New France,France,Báxoje Máyaⁿ (Ioway),iowa,1667,1713,2
New France,France,Caldwell,caldwell,1667,1713,2
New France,France,Cree,cree,1667,1713,2
New France,France,Eeyou Istchee,cree-nehiyawak-of-eeyou-istchee,1667,1713,2
New France,France,Erie,erie,1667,1713,2
New France,France,Ho-de-no-sau-nee-ga (Haudenosaunee),haudenosauneega-confederacy,1667,1713,2
New France,France,Hoocąk (Ho-Chunk),ho-chunk-2,1667,1713,2
New France,France,Kanienʼkehá꞉ka (Mohawk),mohawk,1667,1713,2
New France,France,Kaskaskia,kaskaskia,1667,1713,2
New France,France,Kiikaapoi (Kickapoo),kiikaapoi-kickapoo,1667,1713,2
New France,France,Meškwahki·aša·hina (Fox),meskwahki%c2%b7asa%c2%b7hina-fox,1667,1713,2
New France,France,Michif Piyii (Métis),metis,1667,1713,2
New France,France,Mississauga,mississauga,1667,1713,2
New France,France,Mississaugas of the Credit First Nation,mississaugas-of-the-credit-first-nation,1667,1713,2
New France,France,Mi’kma’ki,mikmaq,1667,1713,2
New France,France,Mohican,mohican,1713,1713,1
New France,France,Myaamia,miami,1667,1713,2
New France,France,Nanrantsouak,nanrantsouak,1667,1713,2
New France,France,Nitaskinan (Atikamekw / Nehirowisi Aski),atikamekw,1667,1713,2
New France,France,Nitassinan (Innu),nitassinan-innu,1667,1713,2
New France,France,Niúachi,niuachi,1667,1713,2
New France,France,Nunatsiavut,nunatsiavut,1667,1713,2
New France,France,NunatuKavut,southern-inuit-nunatukavut,1667,1713,2
New France,France,N’dakina (Abenaki / Abénaquis),abenaki-abenaquis,1667,1713,2
New France,France,Odawa,odawa,1667,1713,2
New France,France,Odǫhwęja:deˀ (Cayuga),cayuga,1667,1667,1
New France,France,Ofo,ofo-2,1667,1667,1
New France,France,Oma͞eqnomenew-ahkew (Menominee),menominee,1667,1713,2
New France,France,Omàmìwininìwag (Algonquin),algonquin,1667,1713,2
New France,France,Onundagaonoga (Onondaga),onondaga,1667,1713,2
New France,France,Onöndowa’ga:’ (Seneca),onondowaga-seneca,1667,1713,2
New France,France,Onʌyote’a•ka (Oneida),oneida,1667,1713,2
New France,France,Očhéthi Šakówiŋ,oceti-sakowin-sioux,1667,1713,2
New France,France,Passamaquoddy,passamaquoddy,1667,1667,1
New France,France,Penobscot,penobscot-2,1667,1667,1
New France,France,Peoria,peoria,1667,1713,2
New France,France,Petun,petun,1667,1713,2
New France,France,Shawandasse Tula (Shawanwaki/Shawnee),shawnee,1667,1713,2
New France,France,Sisíthuŋwaŋ,sisseton,1667,1713,2
New France,France,Susquehannock,susquehannock,1667,1667,1
New France,France,Tuscarora,tuscarora-3,1667,1667,1
New France,France,Wabanaki (Dawnland Confederacy),wabanaki-confederacy,1667,1713,2
New France,France,Wahpekute,wahpekute,1667,1713,2
New France,France,Wahpeton,wahpeton,1667,1713,2
New France,France,Wendake-Nionwentsïo,huron-wendat,1667,1713,2
New France,France,Wenrohronon,wenrohronon,1667,1713,2
New France,France,Wolastoqiyik (Maliseet),wolastoqiyik,1667,1713,2
New France,France,Wyandot,wyandot-anderdon,1667,1713,2
New France,France,oθaakiiwaki‧hina‧ki (Sauk),o%ce%b8aakiiwaki%e2%80%a7hina%e2%80%a7ki-sauk,1667,1713,2
New France,France,oθaakiiwaki‧hina‧ki (Sauk) & Meškwahki·aša·hina (Fox),sauk-and-meskwaki,1667,1713,2
New France,France,ᐃᓄᐃᑦ ᓄᓇᖓᑦ (Inuit Nunangat),inuit,1667,1713,2
New France,France,ᒋᑦ ᐊᔅᒋᓄᐤ St’aschinuw (Naskapi),naskapi,1667,1713,2
New France,France,ᓄᓇᕕᒃ Nunavik,nunavik,1667,1713,2
New France,France,𐓏𐒰𐓓𐒰𐓓𐒷  𐒼𐓂𐓊𐒻  𐓆𐒻𐒿𐒷  𐓀𐒰^𐓓𐒰^(Osage),osage,1667,1667,1
Newfoundland,Britain,Beothuk,beothuk,1713,1881,32
Newfoundland,Britain,Mi’kma’ki,mikmaq,1713,1881,32
Newfoundland,Britain,Nitassinan (Innu),nitassinan-innu,1763,1881,24
Newfoundland,Britain,Nunatsiavut,nunatsiavut,1763,1881,24
Newfoundland,Britain,NunatuKavut,southern-inuit-nunatukavut,1763,1881,24
Newfoundland,Britain,Wabanaki (Dawnland Confederacy),wabanaki-confederacy,1763,1769,2
Newfoundland,Britain,ᐃᓄᐃᑦ ᓄᓇᖓᑦ (Inuit Nunangat),inuit,1763,1881,24
Newfoundland,Britain,ᒋᑦ ᐊᔅᒋᓄᐤ St’aschinuw (Naskapi),naskapi,1763,1881,24
Newfoundland,Britain,ᓄᓇᕕᒃ Nunavik,nunavik,1763,1881,24
Newfoundland,Canada,Beothuk,beothuk,1882,1999,12
Newfoundland,Canada,Mi’kma’ki,mikmaq,1882,1999,12
Newfoundland,Canada,Nitassinan (Innu),nitassinan-innu,1882,1999,12
Newfoundland,Canada,Nunatsiavut,nunatsiavut,1882,1999,12
Newfoundland,Canada,NunatuKavut,southern-inuit-nunatukavut,1882,1999,12
Newfoundland,Canada,ᐃᓄᐃᑦ ᓄᓇᖓᑦ (Inuit Nunangat),inuit,1882,1999,12
Newfoundland,Canada,ᒋᑦ ᐊᔅᒋᓄᐤ St’aschinuw (Naskapi),naskapi,1882,1999,12
Newfoundland,Canada,ᓄᓇᕕᒃ Nunavik,nunavik,1882,1999,12
Newfoundland and Labrador,Canada,Beothuk,beothuk,2001,2001,1
Newfoundland and Labrador,Canada,Mi’kma’ki,mikmaq,2001,2001,1
Newfoundland and Labrador,Canada,Nitassinan (Innu),nitassinan-innu,2001,2001,1
Newfoundland and Labrador,Canada,Nunatsiavut,nunatsiavut,2001,2001,1
Newfoundland and Labrador,Canada,NunatuKavut,southern-inuit-nunatukavut,2001,2001,1
Newfoundland and Labrador,Canada,ᐃᓄᐃᑦ ᓄᓇᖓᑦ (Inuit Nunangat),inuit,2001,2001,1
Newfoundland and Labrador,Canada,ᒋᑦ ᐊᔅᒋᓄᐤ St’aschinuw (Naskapi),naskapi,2001,2001,1
Newfoundland and Labrador,Canada,ᓄᓇᕕᒃ Nunavik,nunavik,2001,2001,1
North-West Territories,Canada,Abitibiwinni Aki,abitibiwinni-aki,1870,1897,12
North-West Territories,Canada,Ahtna Nenn’,ahtna,1870,1897,12
North-West Territories,Canada,Akaitcho,akaitcho,1870,1905,15
North-West Territories,Canada,Anishinabewaki ᐊᓂᔑᓈᐯᐗᑭ,anishinabek-%e1%90%8a%e1%93%82%e1%94%91%e1%93%88%e1%90%af%e1%92%83,1870,1905,15
North-West Territories,Canada,Anishininiimowin (Oji-Cree),oji-cree,1870,1905,15
North-West Territories,Canada,Assiniboine,assiniboine,1870,1901,14
North-West Territories,Canada,As’in’i’wa’chi Niy’yaw Askiy (Rocky Mountain Cree),aseniwuche-winewak-rocky-mountain,1870,1901,14
North-West Territories,Canada,Beaver,beaver,1870,1901,14
North-West Territories,Canada,Beaver Lake Cree,beaver-lake-cree,1870,1901,14
North-West Territories,Canada,Big Stone Cree,big-stone-cree,1870,1901,14
North-West Territories,Canada,Carcross/Tagish First Nation (BC),carcross-tagish-first-nation-bc,1870,1897,12
North-West Territories,Canada,Carcross/Tagish First Nation (Yukon),carcross-tagish,1870,1897,12
North-West Territories,Canada,"Cayuse, Umatilla and Walla Walla",cayuse-umatilla-and-walla-walla,1870,1901,14
North-West Territories,Canada,Champagne & Aishihik,champagne-aishihik,1870,1897,12
North-West Territories,Canada,Confederated Tribes of the Colville Reservation,confederated-tribes-of-the-colville-reservation,1870,1901,14
North-West Territories,Canada,Cree,cree,1870,1905,15
North-West Territories,Canada,Dakeł Keyoh (ᑕᗸᒡ ᗲᘏᑋ),dakel-%e1%91%95%e1%97%b8%e1%92%a1,1870,1901,14
North-West Territories,Canada,Dehcho Dene,dehcho-dene,1870,1905,15
North-West Territories,Canada,Dene Tha’,dene-tha,1870,1905,15
North-West Territories,Canada,Denendeh (Acho Dene Koe),acho-dene-koe,1870,1905,15
North-West Territories,Canada,Denendeh (Dënësųłinë́ Nëné),dene-chipewyan,1870,1905,15
North-West Territories,Canada,Dënéndeh,denendeh,1870,1905,15
North-West Territories,Canada,Eeyou Istchee,cree-nehiyawak-of-eeyou-istchee,1870,1905,15
North-West Territories,Canada,Gwich’in Nành,gwichin,1870,1905,15
North-West Territories,Canada,Gwich’in Settlement Region,gwitchin-settlement-region,1870,1905,15
North-West Territories,Canada,Hän,han,1870,1897,12
North-West Territories,Canada,Inupiat,inupiatun,1870,1905,15
North-West Territories,Canada,Inuvialuit,inuvialuit,1870,1905,15
North-West Territories,Canada,Kaska Dena Kayeh,kaska-dena,1870,1905,15
North-West Territories,Canada,Kelly Lake Metis Settlement Society,kelly-lake-metis-settlement-society,1870,1901,14
North-West Territories,Canada,Kluane,kluane,1870,1897,12
North-West Territories,Canada,Ktunaxa ɁamakɁis,ktunaxa,1870,1901,14
North-West Territories,Canada,Kwanlin Dün,kwanlin-dun,1870,1897,12
North-West Territories,Canada,K’asho Got’ine,kasho-gotine,1870,1905,15
North-West Territories,Canada,K’áálǫ Got’ine,kaal%c7%ab-gotine,1870,1905,15
North-West Territories,Canada,Lheidli T’enneh,lheidli-tenneh,1870,1901,14
North-West Territories,Canada,Lingít Aaní (Tlingit),tlingit,1870,1897,12
North-West Territories,Canada,Michif Piyii (Métis),metis,1870,1905,15
North-West Territories,Canada,Mountain Métis,mountain-metis,1870,1901,14
North-West Territories,Canada,NWT Métis Nation,nwt-metis-nation,1870,1905,15
North-West Territories,Canada,Na-cho Nyak Dun,na-cho-nyak-dun,1870,1905,15
North-West Territories,Canada,Niitsítpiis-stahkoii ᖹᐟᒧᐧᐨᑯᐧ ᓴᐦᖾᐟ (Blackfoot / Niitsítapi ᖹᐟᒧᐧᒣᑯ),niitsitapi-%e1%96%b9%e1%90%9f%e1%92%a7%e1%90%a7%e1%92%a3%e1%91%af-blackfoot,1870,1901,14
North-West Territories,Canada,Nitaskinan (Atikamekw / Nehirowisi Aski),atikamekw,1870,1897,12
North-West Territories,Canada,Nitassinan (Innu),nitassinan-innu,1870,1905,15
North-West Territories,Canada,North Slave Métis Alliance,north-slave-metis-alliance,1870,1905,15
North-West Territories,Canada,Nunatsiavut,nunatsiavut,1870,1905,15
North-West Territories,Canada,NunatuKavut,southern-inuit-nunatukavut,1870,1905,15
North-West Territories,Canada,Omàmìwininìwag (Algonquin),algonquin,1870,1897,12
North-West Territories,Canada,Očhéthi Šakówiŋ,oceti-sakowin-sioux,1870,1905,15
North-West Territories,Canada,Sahtu Dene and Metis,sahtu-dene-and-metis,1870,1905,15
North-West Territories,Canada,Sahtú Got’ine,sahtu-gotine,1870,1905,15
North-West Territories,Canada,Secwepemcúl’ecw (Secwépemc),secwepemc-secwepemculecw,1870,1901,14
North-West Territories,Canada,Selkirk,selkirk,1870,1897,12
North-West Territories,Canada,Shita Got’ine,shita-gotine,1870,1905,15
North-West Territories,Canada,Sturgeon Lake Cree,sturgeon-lake-cree,1870,1901,14
North-West Territories,Canada,Syilx (Okanagan),okanagan,1870,1901,14
North-West Territories,Canada,Tagish,tagish,1870,1897,12
North-West Territories,Canada,Tagé Cho Hudän (Little Salmon/Carmacks),little-salmon-carmacks,1870,1897,12
North-West Territories,Canada,Tahltan Nation,tahltan,1870,1897,12
North-West Territories,Canada,Taku River Tlingit,taku-river-tlingit,1870,1897,12
North-West Territories,Canada,Ta’an Kwäch’än,taan-kwachan,1870,1897,12
North-West Territories,Canada,Teslin Tlingit Council (BC),teslin-tlingit-council,1870,1897,12
North-West Territories,Canada,Teslin Tlingit Council (Yukon),teslin-tlingit,1870,1897,12
North-West Territories,Canada,Tetlit Gwich’in,tetlit-gwichin,1870,1905,15
North-West Territories,Canada,Tr’ondëk Hwëch’in,trondek-hwechin,1870,1897,12
North-West Territories,Canada,Tsuut’ina,tsuu-tina,1870,1901,14
North-West Territories,Canada,Tłı̨chǫ Ndè,tlicho-agreement,1870,1905,15
North-West Territories,Canada,Upper Tanana,upper-tanana-2,1870,1897,12
North-West Territories,Canada,Vuntut Gwich’in,vuntut-gwitchin,1870,1905,15
North-West Territories,Canada,White River-Kluane,white-river,1870,1897,12
North-West Territories,Canada,Woodland Cree,woodland-cree,1870,1901,14
North-West Territories,Canada,Ĩyãħé Nakón mąkóce (Stoney),stoney,1870,1901,14
North-West Territories,Canada,ᐃᓄᐃᑦ ᓄᓇᖓᑦ (Inuit Nunangat),inuit,1870,1905,15
North-West Territories,Canada,ᐃᓕᓕᐗᔅᑭᔾ | Ililiwaskiy (Moose Cree),moose-cree,1870,1897,12
North-West Territories,Canada,ᒋᑦ ᐊᔅᒋᓄᐤ St’aschinuw (Naskapi),naskapi,1870,1905,15
North-West Territories,Canada,ᓀᐦᐃᔭᐤ ᐊᐢᑭᕀ Nêhiyaw-Askiy (Plains Cree),plains-cree,1870,1905,15
North-West Territories,Canada,ᓄᓇᕕᒃ Nunavik,nunavik,1870,1905,15
North-West Territories,Canada,ᓄᓇᕗᑦ (Nunavut),(nunavut),1870,1905,15
NorthWest Territories,Canada,Abitibiwinni Aki,abitibiwinni-aki,1876,1889,6
NorthWest Territories,Canada,Ahtna Nenn’,ahtna,1876,1889,6
NorthWest Territories,Canada,Akaitcho,akaitcho,1876,1889,6
NorthWest Territories,Canada,Anishinabewaki ᐊᓂᔑᓈᐯᐗᑭ,anishinabek-%e1%90%8a%e1%93%82%e1%94%91%e1%93%88%e1%90%af%e1%92%83,1876,1889,6
NorthWest Territories,Canada,Anishininiimowin (Oji-Cree),oji-cree,1876,1889,6
NorthWest Territories,Canada,Assiniboine,assiniboine,1876,1881,3
NorthWest Territories,Canada,As’in’i’wa’chi Niy’yaw Askiy (Rocky Mountain Cree),aseniwuche-winewak-rocky-mountain,1876,1881,3
NorthWest Territories,Canada,Beaver,beaver,1876,1881,3
NorthWest Territories,Canada,Beaver Lake Cree,beaver-lake-cree,1876,1889,6
NorthWest Territories,Canada,Big Stone Cree,big-stone-cree,1876,1881,3
NorthWest Territories,Canada,Carcross/Tagish First Nation (BC),carcross-tagish-first-nation-bc,1876,1889,6
NorthWest Territories,Canada,Carcross/Tagish First Nation (Yukon),carcross-tagish,1876,1889,6
NorthWest Territories,Canada,"Cayuse, Umatilla and Walla Walla",cayuse-umatilla-and-walla-walla,1876,1881,3
NorthWest Territories,Canada,Champagne & Aishihik,champagne-aishihik,1876,1889,6
NorthWest Territories,Canada,Confederated Tribes of the Colville Reservation,confederated-tribes-of-the-colville-reservation,1876,1881,3
NorthWest Territories,Canada,Cree,cree,1876,1889,6
NorthWest Territories,Canada,Dakeł Keyoh (ᑕᗸᒡ ᗲᘏᑋ),dakel-%e1%91%95%e1%97%b8%e1%92%a1,1876,1881,3
NorthWest Territories,Canada,Dehcho Dene,dehcho-dene,1876,1889,6
NorthWest Territories,Canada,Dene Tha’,dene-tha,1876,1889,6
NorthWest Territories,Canada,Denendeh (Acho Dene Koe),acho-dene-koe,1876,1889,6
NorthWest Territories,Canada,Denendeh (Dënësųłinë́ Nëné),dene-chipewyan,1876,1889,6
NorthWest Territories,Canada,Dënéndeh,denendeh,1876,1889,6
NorthWest Territories,Canada,Eeyou Istchee,cree-nehiyawak-of-eeyou-istchee,1876,1889,6
NorthWest Territories,Canada,Gwich’in Nành,gwichin,1876,1889,6
NorthWest Territories,Canada,Gwich’in Settlement Region,gwitchin-settlement-region,1876,1889,6
NorthWest Territories,Canada,Hän,han,1876,1889,6
NorthWest Territories,Canada,Inupiat,inupiatun,1876,1889,6
NorthWest Territories,Canada,Inuvialuit,inuvialuit,1876,1889,6
NorthWest Territories,Canada,Kaska Dena Kayeh,kaska-dena,1876,1889,6
NorthWest Territories,Canada,Kelly Lake Metis Settlement Society,kelly-lake-metis-settlement-society,1876,1881,3
NorthWest Territories,Canada,Kluane,kluane,1876,1889,6
NorthWest Territories,Canada,Ktunaxa ɁamakɁis,ktunaxa,1876,1881,3
NorthWest Territories,Canada,Kwanlin Dün,kwanlin-dun,1876,1889,6
NorthWest Territories,Canada,K’asho Got’ine,kasho-gotine,1876,1889,6
NorthWest Territories,Canada,K’áálǫ Got’ine,kaal%c7%ab-gotine,1876,1889,6
NorthWest Territories,Canada,Lheidli T’enneh,lheidli-tenneh,1876,1881,3
NorthWest Territories,Canada,Lingít Aaní (Tlingit),tlingit,1876,1889,6
NorthWest Territories,Canada,Michif Piyii (Métis),metis,1876,1889,6
NorthWest Territories,Canada,Mountain Métis,mountain-metis,1876,1881,3
NorthWest Territories,Canada,NWT Métis Nation,nwt-metis-nation,1876,1889,6
NorthWest Territories,Canada,Na-cho Nyak Dun,na-cho-nyak-dun,1876,1889,6
NorthWest Territories,Canada,Niitsítpiis-stahkoii ᖹᐟᒧᐧᐨᑯᐧ ᓴᐦᖾᐟ (Blackfoot / Niitsítapi ᖹᐟᒧᐧᒣᑯ),niitsitapi-%e1%96%b9%e1%90%9f%e1%92%a7%e1%90%a7%e1%92%a3%e1%91%af-blackfoot,1876,1881,3
NorthWest Territories,Canada,Nitaskinan (Atikamekw / Nehirowisi Aski),atikamekw,1876,1889,6
NorthWest Territories,Canada,Nitassinan (Innu),nitassinan-innu,1876,1889,6
NorthWest Territories,Canada,North Slave Métis Alliance,north-slave-metis-alliance,1876,1889,6
NorthWest Territories,Canada,Nunatsiavut,nunatsiavut,1876,1889,6
NorthWest Territories,Canada,NunatuKavut,southern-inuit-nunatukavut,1876,1889,6
NorthWest Territories,Canada,Omàmìwininìwag (Algonquin),algonquin,1876,1889,6
NorthWest Territories,Canada,Očhéthi Šakówiŋ,oceti-sakowin-sioux,1876,1881,3
NorthWest Territories,Canada,Sahtu Dene and Metis,sahtu-dene-and-metis,1876,1889,6
NorthWest Territories,Canada,Sahtú Got’ine,sahtu-gotine,1876,1889,6
NorthWest Territories,Canada,Secwepemcúl’ecw (Secwépemc),secwepemc-secwepemculecw,1876,1881,3
NorthWest Territories,Canada,Selkirk,selkirk,1876,1889,6
NorthWest Territories,Canada,Shita Got’ine,shita-gotine,1876,1889,6
NorthWest Territories,Canada,Sturgeon Lake Cree,sturgeon-lake-cree,1876,1881,3
NorthWest Territories,Canada,Syilx (Okanagan),okanagan,1876,1881,3
NorthWest Territories,Canada,Tagish,tagish,1876,1889,6
NorthWest Territories,Canada,Tagé Cho Hudän (Little Salmon/Carmacks),little-salmon-carmacks,1876,1889,6
NorthWest Territories,Canada,Tahltan Nation,tahltan,1876,1889,6
NorthWest Territories,Canada,Taku River Tlingit,taku-river-tlingit,1876,1889,6
NorthWest Territories,Canada,Ta’an Kwäch’än,taan-kwachan,1876,1889,6
NorthWest Territories,Canada,Teslin Tlingit Council (BC),teslin-tlingit-council,1876,1889,6
NorthWest Territories,Canada,Teslin Tlingit Council (Yukon),teslin-tlingit,1876,1889,6
NorthWest Territories,Canada,Tetlit Gwich’in,tetlit-gwichin,1876,1889,6
NorthWest Territories,Canada,Tr’ondëk Hwëch’in,trondek-hwechin,1876,1889,6
NorthWest Territories,Canada,Tsuut’ina,tsuu-tina,1876,1881,3
NorthWest Territories,Canada,Tłı̨chǫ Ndè,tlicho-agreement,1876,1889,6
NorthWest Territories,Canada,Upper Tanana,upper-tanana-2,1876,1889,6
NorthWest Territories,Canada,Vuntut Gwich’in,vuntut-gwitchin,1876,1889,6
NorthWest Territories,Canada,White River-Kluane,white-river,1876,1889,6
NorthWest Territories,Canada,Woodland Cree,woodland-cree,1876,1881,3
NorthWest Territories,Canada,Ĩyãħé Nakón mąkóce (Stoney),stoney,1876,1881,3
NorthWest Territories,Canada,ᐃᓄᐃᑦ ᓄᓇᖓᑦ (Inuit Nunangat),inuit,1876,1889,6
NorthWest Territories,Canada,ᐃᓕᓕᐗᔅᑭᔾ | Ililiwaskiy (Moose Cree),moose-cree,1876,1889,6
NorthWest Territories,Canada,ᒋᑦ ᐊᔅᒋᓄᐤ St’aschinuw (Naskapi),naskapi,1876,1889,6
NorthWest Territories,Canada,ᓀᐦᐃᔭᐤ ᐊᐢᑭᕀ Nêhiyaw-Askiy (Plains Cree),plains-cree,1876,1889,6
NorthWest Territories,Canada,ᓄᓇᕕᒃ Nunavik,nunavik,1876,1889,6
NorthWest Territories,Canada,ᓄᓇᕗᑦ (Nunavut),(nunavut),1876,1889,6
Northern Islands,Britain,Inupiat,inupiatun,1825,1858,6
Northern Islands,Britain,Inuvialuit,inuvialuit,1825,1858,6
Northern Islands,Britain,North Slave Métis Alliance,north-slave-metis-alliance,1825,1858,6
Northern Islands,Britain,ᐃᓄᐃᑦ ᓄᓇᖓᑦ (Inuit Nunangat),inuit,1825,1858,6
Northern Islands,Britain,ᓄᓇᕗᑦ (Nunavut),(nunavut),1825,1858,6
Northwest Territories,Canada,Akaitcho,akaitcho,1912,2001,5
Northwest Territories,Canada,Cree,cree,1912,1927,3
Northwest Territories,Canada,Dehcho Dene,dehcho-dene,1912,2001,5
Northwest Territories,Canada,Dene Tha’,dene-tha,1912,2001,5
Northwest Territories,Canada,Denendeh (Acho Dene Koe),acho-dene-koe,1912,2001,5
Northwest Territories,Canada,Denendeh (Dënësųłinë́ Nëné),dene-chipewyan,1912,2001,5
Northwest Territories,Canada,Dënéndeh,denendeh,1912,2001,5
Northwest Territories,Canada,Eeyou Istchee,cree-nehiyawak-of-eeyou-istchee,1912,1927,3
Northwest Territories,Canada,Gwich’in Nành,gwichin,1912,2001,5
Northwest Territories,Canada,Gwich’in Settlement Region,gwitchin-settlement-region,1912,2001,5
Northwest Territories,Canada,Inupiat,inupiatun,1912,2001,5
Northwest Territories,Canada,Inuvialuit,inuvialuit,1912,2001,5
Northwest Territories,Canada,Kaska Dena Kayeh,kaska-dena,1912,2001,5
Northwest Territories,Canada,K’asho Got’ine,kasho-gotine,1912,2001,5
Northwest Territories,Canada,K’áálǫ Got’ine,kaal%c7%ab-gotine,1912,2001,5
Northwest Territories,Canada,Michif Piyii (Métis),metis,1912,2001,5
Northwest Territories,Canada,NWT Métis Nation,nwt-metis-nation,1912,2001,5
Northwest Territories,Canada,Na-cho Nyak Dun,na-cho-nyak-dun,1912,2001,5
Northwest Territories,Canada,Nitassinan (Innu),nitassinan-innu,1912,1927,3
Northwest Territories,Canada,North Slave Métis Alliance,north-slave-metis-alliance,1912,2001,5
Northwest Territories,Canada,Nunatsiavut,nunatsiavut,1912,1927,3
Northwest Territories,Canada,Sahtu Dene and Metis,sahtu-dene-and-metis,1912,2001,5
Northwest Territories,Canada,Sahtú Got’ine,sahtu-gotine,1912,2001,5
Northwest Territories,Canada,Shita Got’ine,shita-gotine,1912,2001,5
Northwest Territories,Canada,Tetlit Gwich’in,tetlit-gwichin,1912,2001,5
Northwest Territories,Canada,Tłı̨chǫ Ndè,tlicho-agreement,1912,2001,5
Northwest Territories,Canada,Vuntut Gwich’in,vuntut-gwitchin,1912,2001,5
Northwest Territories,Canada,ᐃᓄᐃᑦ ᓄᓇᖓᑦ (Inuit Nunangat),inuit,1912,2001,5
Northwest Territories,Canada,ᓀᐦᐃᔭᐤ ᐊᐢᑭᕀ Nêhiyaw-Askiy (Plains Cree),plains-cree,1912,2001,5
Northwest Territories,Canada,ᓄᓇᕕᒃ Nunavik,nunavik,1912,1927,3
Northwest Territories,Canada,ᓄᓇᕗᑦ (Nunavut),(nunavut),1912,2001,5
Northwestern Territory,Canada,Ahtna Nenn’,ahtna,1821,1821,1
Northwestern Territory,Canada,Akaitcho,akaitcho,1821,1821,1
